job_title,required_skills,,,,,,,,
"Principal Architect, Systems",,,,,,,,,
Website Reliability Engineer - eCommerce Software,"eCommerce, Java, Splunk, Dynatrace",,,,,,,,
Web Integration API Developer,"Web integration, API, developer",,,,,,,,
Director of Product Management,"PM, pixel, advertising, marketing, analysis",,,,,,,,
Senior Android Developer,"Android, Java, Ui, open cv",,,,,,,,
BI Data Engineer,Knowledgeable in source control management tools,,,,,,,,
"Principal Architect,IT Digital Arch-Bellevue/Bothell,Frisco,TX,Atlanta",,,,,,,,,
Analyst - Python & R,"Python, R, SQL, SAS, Regression and Modeling",,,,,,,,
"Interaction Designer III (VISUAL DESIGNER) - Bellevue, WA","Visual Designer, designing websites and apps for desktop and mobile devices.Invision, HTML, CSS & Javascript, retail or ecommerce experience.",,,,,,,,
"Senior Software Development Engineer, EC2 Networking","Database, Development, DNS, HTTP, Java, Linux, Management, MySQL, mysql, Networking, Perl, Programming, Protocols, Python, Ruby, Shell Script, Software Engineer, TCP/IP, Testing",,,,,,,,
Consultant,See job description,,,,,,,,
Software Development Engineer,"Algorithms, Analysis, Android, C++, Data Collection, Development, iOS, Java, Management, Networking, Objective C, Protocols, Windows",,,,,,,,
Oracle ERP HCM Cloud Lead Public Sector,"HCM Cloud Lead experience, Public Sector",,,,,,,,
Product Manager - Public Sector Infrastructure,"Business Requirements, Development, Manager, Management, Networks, Release, Sales, Security",,,,,,,,
Support Engineer,"Agile, Exchange, Linux, Perl, PowerShell, Recruiter, Security, Systems Administrator, VBScript, Windows",,,,,,,,
"Amazon S3, Software Development Engineer","API, Developer, Development, HTTP, Lifecycle, Networking",,,,,,,,
User Researcher,(USER RESEARCH OR USABILITY RESEARCH OR UX RESEARCH OR USER EXPERIENCE RESEARCH ) AND(HUMAN FACTOR OR HFE OR ERGONOMICS OR HANDHELD OR INDUSTRIAL DESIGN ) AND(QUALITATIVE OR QUANTITATIVE ),,,,,,,,
Senior Scalable Services and Backend Developer,"Algorithms, Architecture, C#, Developer, Development, Java, Linux, Python, SQL, Windows",,,,,,,,
"Technical Program Manager, AWS Commerce Platform","Agile, Analysis, Developer, Development, E-commerce, HTTP, Lifecycle, Manager, Management, Program Manager, Project, QA, Scrum, SDLC, Security",,,,,,,,
Java Developer (0-3 Yrs Exp),"Basic knowledge on C, C++, Java.",,,,,,,,
Front-End Web Developer,"javascript, html, html5, css, ui, ux, jquery, backbonejs, angularjs, reactjs, sass, css3, git, wordpress, ajax, php, java, spring, hibernate",,,,,,,,
Software Sales Associate,"Software Sales Associate, Business Development",,,,,,,,
Data Engineer,"Analysis, Automated, Business Intelligence, Database, Data Modeling, Data Warehouse, Development, Hadoop, Java, Linux, Management, Metrics, Modeling, Research, Scripts, SQL, Statistical Analysis",,,,,,,,
"Senior Software Engineer, Personalization Platform","Java, Personalization",,,,,,,,
"Sr Business Intelligence Manager, Amazon Devices","Analysis, Architecture, BI Tools, Business Intelligence, Business Requirements, Data Modeling, Data Warehouse, Developer, Development, Flash, Manager, Management, Modeling, Sales, Specification, SQL",,,,,,,,
Data Architect with Telecom exp,"Architect level Designer, XML, IMS/Prepay, Core Network Element Data",,,,,,,,
Web Developer,(C# over 5 year(s) ) AND (HTML over 3 year(s) ) AND (CSS over 3 year(s) ) AND (JAVASCRIPT over 3 year(s) ) AND (JQUERY over 2 year(s) ) AND (ANGULAR JS over 1 year(s) OR ANGULAR over 1 year(s) OR ANGULARJS over 1 year(s) ),,,,,,,,
"Software Development Engineer, Digital Content Platform","Accounting, Development, Hadoop, Java, Linux, Management, OpenGL, Perl, Programming, Software Engineer, Testing, Video",,,,,,,,
Business Intelligence Engineer,"Analysis, BI Tools, Business Intelligence, Business Objects, Cognos, Data Modeling, Development, Hadoop, Java, Linux, Microstrategy, Modeling, MySQL, mysql, Oracle, Perl, Programming, Python, Research, Ruby, SAS, Software Engineer, SQL, Unix, Validation",,,,,,,,
Application Engineer,"Customer Service, Database, Development, ERP, Foundation, Hub, Management, Middleware, Oracle, PeopleSoft, Security, SQL, SQR",,,,,,,,
PeopleSoft Time & Labor and Payroll Developer,".Net, Analysis, Database, Developer, Linux, Oracle, PeopleSoft, Programming, Release, Scheduler, SDLC, Specification, SQL, SQR, Testing",,,,,,,,
Java Agile XP Developer,"Java, J2EE, TDD, Agile, Agile XP(Extreme programming), Spring, Struts, Hibernate",,,,,,,,
Senior Applied Scientist,"Algorithms, Analysis, Automated, Development, Ecommerce, Java, Knowledge Management, Management, Matlab, MySQL, mysql, Oracle, PostgreSQL, Python, Research, SAS, Scripts, SQL, Validation",,,,,,,,
Senior Mobile UX Designer (TW724),"UX Design, user experience design, Adobe Suite",,,,,,,,
Sr. Software Engineer,Java ecosystem,,,,,,,,
PeopleSoft HR Developer,"Integration broker Application package. Extending a class design the solution Component interface design and Error logs and basics App engine parallel processing , temp tables and",,,,,,,,
Senior Software Development Engineer - Amazon Instant Video and Studios - TEST,"Algorithm, Analysis, Architecture, Development, Java, Management, Perl, Programming, Testing, Video",,,,,,,,
Technical Analyst (Software Designer),"business requirements, system requirements, designs",,,,,,,,
Data Scientist,"Data, report, Azure, AZure ML, PhD",,,,,,,,
Software Developer - Web Playback - Amazon Instant Video,"Algorithms, Analytical Skills, Android, C++, CSS, Data Mining, Developer, Development, HTML, Java, JavaScript, Multimedia, Object Oriented Design, PC, Programming, Software Engineer, Video",,,,,,,,
Sr Systems Engineer - Build and Packaging Systems,"Analysis, Analytical Skills, Architecture, Automated, C++, Developer, Development, DNS, Foundation, Java, Linux, Networking, Oracle, Packaging, Perl, Programming, Python, Quality Assurance, Release, Scripts, TCP/IP",,,,,,,,
Build / Release Engineer,"C++, Developer, Development, GIT, Linux, OS x, Programming, Project, Release, Research, Version Control, Windows",,,,,,,,
SAP MM OR SAP MATERIAL MANAGEMENT,"SAP MM, SAP MATERIAL MANAGEMENT, Purchasing, Pricing, Inventory management, SAP SD,SAP MM, SAP MATERIAL MANAGEMENT, Purchasing, Pricing, Inventory management, SAP SD,SAP MM, SAP MATERIAL MANAGEMENT",,,,,,,,
IT Manufacturing (MES) Analyst ~,".Net, Analyst, Business Requirements, Consulting, Development, JSP, Manager, QA, Release, Scheduling, SQL, SQL Server",,,,,,,,
Kronos Programmer Analyst,"A minimum five years of experience working with Kronos, Workbrain, PeopleSoft Time and Labor or other Time and Attendance software Experience in HR or Payroll systems design, development, and support",,,,,,,,
Software Engineer/Mobile and Web Interaction Designer,Software Engineer - HTML/CSS,,,,,,,,
Systems Reliability Engineer,"Systems Reliability Engineer, infraastructure scripting/ configuring Chef/ Bamboo/ Jenkins. Linux/ AWS/ Windows Azure necessary",,,,,,,,
Senior Technical Program Manager - Quality Tools Team,"Agile, Architecture, Development, Java, Manager, Management, Objective C, Program Manager, Programming, Project, Project Management, Protocols, Release, Testing, XML",,,,,,,,
Principal Technical Program Manager - Builder Tools,"Developer, Development, Lifecycle, Manager, Management, Program Manager, Programming, Project",,,,,,,,
"Senior Enterprise Architect, Cloud",,,,,,,,,
IP Engineer,"Telecom,BGPv4 & BGPv6, OSPF & OSPFv3,Cisco IOS XR, IOS, IOS XE and JunOS,CCNA",,,,,,,,
Sr. Software Developer,"""software developer"", cloud, java",,,,,,,,
"Software Development Engineer, EC2 Networking","Database, Developer, Development, HTTP, Java, Linux, Management, MySQL, mysql, Networking, Networks, Perl, Programming, Protocols, Python, Reengineering, Ruby, Shell Script, Software Engineer, TCP/IP, Testing",,,,,,,,
"Data Engineer, Amazon Web Services","Analysis, Architecture, Business Intelligence, Business Objects, Data Modeling, Data Warehouse, Hadoop, HTTP, Linux, Management, Microstrategy, Modeling, Scripts, SQL",,,,,,,,
CSS Angular Developer,"CSS/Angular,Scrum,Staff Augmentation",,,,,,,,
.Net Developer / Architect,.Net developer architect,,,,,,,,
Software Development Engineer in Test II (SDET),(SELENIUM ) AND (APPIUM ) AND (JAVA ),,,,,,,,
Aruba WLAN Engineer,"Aruba wireless, design, configuration, and optimization of networks, Aruba 7xxx series controllers, AP225s, passive survey of Aruba WLAN (tuning)",,,,,,,,
"Software Development Manager, VR & Cinematics, Lumberyard","3D, Agile, Architecture, Developer, Development, Development Manager, Director, Manager, Programmer, Project, Scrum, Software Engineer, Video",,,,,,,,
Systems Development Engineering Manager,"Automated, C++, Developer, Development, Java, JavaScript, Linux, Manager, Management, Networking, Perl, Python, Ruby",,,,,,,,
Cloud Foundry Architect,"Cloud Foundry Architect, PCF, Foundry",,,,,,,,
Amazon S3 Storage Control Plane Senior Software Development Engineer (Amazon Web Services),"Agile, Developer, Development, HTTP, Software Engineer",,,,,,,,
Accessibility PM,"Project Management, Accessibility compliance, Usability, Web Software Accessibility",,,,,,,,
SR LEAD HADOOP ARCHITECT,"Broadband, Consulting, Development, Genetic, Hadoop, HTTP, J2EE, Linux, Management, MongoDB, Networking, NoSQL, Perl, Python, Ruby, Sales, Unix, Video",,,,,,,,
"Principal Architect, Enterprise Cloud",,,,,,,,,
Technical Support Specialist,Customer Support Specialist,,,,,,,,
"L&I Senior Lead Web User Interface (UI) Developer, ITS 5","expert level HTML, jQuery, Backbone, CSS, SASS and JavaScript (including JavaScript libraries, frameworks and templates). Write and deploy code that will integrate with business logic and data using A",,,,,,,,
Software Developer With OS Imaging Development,"OS Imaging Development, C#, PowerShell",,,,,,,,
"Sr. Manager, Technical Program Manager, Alexa","Architecture, Business Requirements, Developer, Development, Hardware, Manager, Management, Metrics, Program Manager, Project, Project Management, Release",,,,,,,,
SOFTWARE DEVELOPERS,"C#,.Net,Powershell,DISM,TFS",,,,,,,,
Finance PM,TAX & Finanace Exp must,,,,,,,,
Enterprise Application Developer,"SGX, Present, HOL, SDK, Software Development",,,,,,,,
Software Development Manager - Amazon Video,"Analytical Skills, C++, Data Mining, Development, Development Manager, Java, Manager, Management, Multimedia, Programming, Video",,,,,,,,
SQL SSRS Programmer,SSRS and Report Builder or Visual Studio,,,,,,,,
IOS Developer,"IOS, SWIFT, HLD, LLD, IOS Architecture",,,,,,,,
Business Analyst (work from home),"Analyst, Business Analyst, Business Requirements, Development, HTTP, Manager, Management, Project, Supervision, Supervisor, Supply Chain, Testing",,,,,,,,
IBM Sterling Order Management System - Developer ~,".Net, API, Architecture, Automated, Database, Developer, Development, IBM, Java, JSP, Management, Middleware, Oracle, Project, Project Management, Quality Assurance, Testing, WebSphere",,,,,,,,
Desktop Admin,"Desktop Support, Mac OS",,,,,,,,
Technical Support Engineer II,"Agile, AntiVirus, Architecture, Browser, Browsers, CRM, Desktop Support, DNS, Exchange, Hardware, iOS, MS Office, PBX, PC, Security, Video, VPN, Windows, Windows 7, Windows 8, Windows 8.1",,,,,,,,
Load and Performance SDET,"HTML, JSON, Ruby, Python, Java, Linux",,,,,,,,
SharePoint Architect,"SharePoint Online, Windows Azure, ASP .NET, C#, TFS, Agile / Scrum, Azure, Webjobs , Web Apps, Web Roles",,,,,,,,
Quality Manager - PCB Electronics,"Analysis, Assembly, Excel, ISO, Manager, Management, Materials, MS Office, Outlook, PowerPoint, Project, Quality Assurance, Security, Testing",,,,,,,,
SAP/ Scrum Master Consultant,"Scrum Master, SAP, Agile Experience",,,,,,,,
Engineer I - Engineering & Construction,"Broadband, Consulting, Ethernet, Fireworks, Genetic, HTTP, JavaScript, Management, Project, Video",,,,,,,,
"Software Dev Engineer, AWS Continuous Delivery Tools","Algorithm, Analysis, C++, Development, Java, Management, Programming, Project, Release, Ruby, Security, Testing",,,,,,,,
SAP FICO Functional Analyst ~,"Accounting, Analysis, Analyst, Business Requirements, CRM, Customer Service, Development, ERP, Management, Project, SAP, Security, Source Code, Supervision, Testing",,,,,,,,
Business Manager,(BUSINESS MANAGER over 5 year(s) OR PROJECT MANAGER over 5 year(s) OR PROGRAM MANAGER over 5 year(s) ) AND(STRATEGY over 5 year(s) ) AND (PLAN over 5 year(s) ) AND (FINANCIAL over 5 year(s) OR FINANCE over 5 year(s) OR FISCAL over 5 year(s) ) AND(RHYTHM OF THE BUSINESS over 5 year(s) OR RHYTHM OF BUSINESS over 5 year(s) OR ROB over 5 year(s) ),,,,,,,,
Kafka engineer,Kafka engineer,,,,,,,,
Principal Product Manager,"Apache, Architecture, Database, Developer, Development, HTTP, IIS, Java, JavaScript, Manager, Management, NoSQL, PHP, Python, Ruby",,,,,,,,
"Database Administrator,Rate-Open Negotiable, 1 year,Olympia, WA","Database development, data modeling, data analysis, SQL server",,,,,,,,
Warehouse Solutions Business Analyst ~,".Net, Agile, Analysis, Analyst, Analytical Skills, Business Analyst, Business Requirements, CASE, Change Management, Customer Service, Development, JSP, Lifecycle, Management, Micro, Modeling, Project, SAP, Supervision, Supply Chain, Use Case",,,,,,,,
Snr. Operations Manager - AWS Support,"Customer Service, Database, Hadoop, Manager, Management, MySQL, mysql, NoSQL, Oracle, Sales",,,,,,,,
Android SDK Developer,"Mobile app development using Android/ iOS, Android/iOS UI paradigms.",,,,,,,,
Principal RF Wireless System Engineer,RF EE wireless Engineer communication protocols,,,,,,,,
Software Development Manager - Amazon Video Direct,"Data Mining, Development, Development Manager, Manager, Program Manager, Programming, Video",,,,,,,,
Quality Improvement Nurse,See Job Description,,,,,,,,
Technical Program Manager,"Enterprise Integration Platform, SSAS, SSIS, SQL, BigData",,,,,,,,
"Scala Developer, contract Job","Database, Developer, Development, HTTP, Recruiter",,,,,,,,
Systems Engineer,"Agile, Analysis, Architecture, Cryptography, Development, Hardware, Linux, Management, Networking, Programming, Protocols, Python, Routers, Ruby, Security, Switches, Unix",,,,,,,,
Build Engineer,See job description,,,,,,,,
UI / Visual Designer,(VISUAL DESIGN OR GRAPHIC DESIGN OR VISUAL DESIGNER OR GRAPHIC DESIGNER OR UI DESIGN OR UI DESIGNER ) AND(UX OR USER EXPERIENCE ) AND(PHOTOSHOP OR ILLUSTRATOR OR AFTER EFFECTS OR ADOBE ) AND(GAMES OR GAME OR GAMING OR VIDEOGAME OR VIDEOGAMES OR AAA TITLE OR AAA TITLES OR 343 OR HALO OR TURN 10 OR FORZA OR GRAN TURISMO OR BUNGIE OR MINECRAFT ),,,,,,,,
Solution Architect,"MS SQL Server, Fiber Channel SAN Storage, Benchmarking.",,,,,,,,
5502_Senior Software Dev Engineer_WA,"C++, Java, .NET, TomCat, JavaScript, XML, HTML, TCP/IP, HTTP, REST, SOAP, SOA, Eclipse, Freemarker, Spring MVC, POJO EJB, SQL, JDBC",,,,,,,,
UI Architect,"Angular JS,HTML, CSS, JavaScript,front end applications",,,,,,,,
Software Engineer,"Architecture, Automated, Business Intelligence, CASE, Data Warehouse, JavaScript, NoSQL, PHP, SOAP, Software Engineer, Testing, UML",,,,,,,,
Business Intelligence Engineer,"Business Intelligence, CASE, Data Warehouse, Hadoop, Management, Metrics, Microstrategy, MySQL, mysql, Oracle, Perl, Programming, Python, Ruby, SQL",,,,,,,,
C++ Developer,"C++ , Python",,,,,,,,
"Peoplesoft HR Time & Labor Consultant_Seattle, WA","Time & Labor functional and technical, PeopleTools, SQL and SQR, PeopleCode, Integration Broker, Process Scheduler, PS Query and Data Mover, Time Collection Device (TCD)",,,,,,,,
Technical Project Manager with Consulting Experience preferably around Software Implementation,"Technical Project Manager, Consulting Experience preferably around Software Implementation, Agile, Web Services, Rich Media & Content Management, Face to Face interview is required",,,,,,,,
"Senior Technical Program Manager, Alexa","Agile, Developer, Development, Foundation, Manager, Management, Metrics, Program Manager, Project, Project Management, Testing",,,,,,,,
